ingreso_mensual,historial_crediticio,monto_prestamo,edad,empleo_estable,ratio_deuda_ingreso,capacidad_pago,score_riesgo_edad,moroso
5398.81,465,44977.04,53,1,0.6942,3149.96,0,1
3899.94,645,41970.06,61,1,0.8968,1801.43,0,0
5152.03,515,30898.48,32,1,0.4998,3607.11,0,0
5309.68,446,5066.12,62,1,0.0795,5056.37,0,1
4808.45,541,25942.79,20,0,0.4496,3511.31,1,0
4017.64,390,19734.22,71,1,0.4093,3030.93,1,1
3075.66,757,15087.21,23,0,0.4088,2321.3,1,0
4121.47,651,29988.46,32,1,0.6063,2622.04,0,0
3384.79,454,31927.08,69,0,0.786,1788.44,1,1
1025.0,508,29084.79,41,1,2.3646,-429.24,0,0
2902.8,687,13082.01,35,0,0.3756,2248.7,0,0
5031.44,368,41289.5,54,1,0.6839,2966.97,0,1
6021.94,393,25483.75,70,1,0.3527,4747.75,1,1
4565.76,377,5631.36,24,1,0.1028,4284.19,1,1
1142.03,384,43857.34,24,1,3.2002,-1050.83,1,1
4389.38,542,32196.92,20,1,0.6113,2779.53,1,0
4256.13,310,43952.9,67,0,0.8606,2058.48,1,1
4340.25,791,26889.78,29,1,0.5163,2995.76,0,0
5853.14,427,36772.73,40,1,0.5235,4014.5,0,1
2941.11,558,6389.46,65,0,0.181,2621.64,0,0
3580.61,322,18513.38,32,1,0.4309,2654.94,0,1
4466.29,709,29401.92,18,1,0.5486,2996.19,1,0
2727.25,402,14020.63,67,1,0.4284,2026.22,1,1
2592.49,303,4796.39,46,1,0.1542,2352.67,0,1
4689.59,469,14539.88,59,1,0.2584,3962.6,0,1
4394.08,529,34227.79,70,1,0.6491,2682.69,1,0
5946.64,683,42211.41,54,1,0.5915,3836.06,0,0
6192.3,563,41402.14,55,1,0.5572,4122.2,0,0
2778.54,824,15836.21,69,0,0.475,1986.73,1,0
3928.02,385,19890.76,29,0,0.422,2933.48,0,1
3980.33,713,7937.64,41,1,0.1662,3583.45,0,0
4967.25,688,34921.14,48,1,0.5859,3221.19,0,0
5200.74,849,12932.56,66,1,0.2072,4554.11,1,0
4198.17,470,16272.87,40,1,0.323,3384.52,0,1
2190.07,435,25062.2,65,1,0.9536,936.96,0,1
4540.52,821,34704.19,49,0,0.6369,2805.31,0,1
3257.13,590,41440.95,33,0,1.0603,1185.08,0,1
5982.43,678,41780.26,55,1,0.582,3893.41,0,0
5112.93,426,13508.97,29,0,0.2202,4437.48,0,1
6250.76,747,24515.99,25,1,0.3268,5024.96,0,0
5271.57,493,27225.86,18,1,0.4304,3910.28,1,1
6479.98,472,5624.32,25,0,0.0723,6198.77,0,1
4436.84,418,30635.81,19,0,0.5754,2905.05,1,1
1118.91,711,42433.11,43,1,3.1603,-1002.74,0,0
1419.99,845,15857.55,43,1,0.9306,627.11,0,0
6452.43,646,7670.79,36,1,0.0991,6068.89,0,0
3793.37,465,10315.35,51,1,0.2266,3277.61,0,1
4785.57,441,33747.74,39,1,0.5877,3098.18,0,1
4571.08,323,31061.95,51,0,0.5663,3017.98,0,1
4222.58,596,4702.39,20,1,0.0928,3987.46,1,0
5171.32,519,25470.17,44,1,0.4104,3897.81,0,0
1891.33,428,9348.42,52,1,0.4119,1423.91,0,1
5884.42,525,29907.66,23,0,0.4235,4389.04,1,0
1520.69,383,44634.55,57,1,2.446,-711.04,0,1
2024.64,570,16858.52,53,0,0.6939,1181.71,0,1
4155.24,840,39834.46,30,1,0.7989,2163.52,0,0
5758.81,594,44942.56,43,1,0.6503,3511.68,0,0
3802.35,782,31658.2,28,1,0.6938,2219.44,0,0
3254.63,653,33315.08,41,0,0.853,1588.88,0,1
1851.04,707,29789.2,24,0,1.3411,361.58,1,1
6612.91,827,16993.86,25,1,0.2141,5763.22,0,0
3817.41,601,21818.98,26,1,0.4763,2726.46,0,0
3738.23,733,22710.77,38,1,0.5063,2602.7,0,0
2617.28,343,41516.4,22,1,1.3219,541.46,1,1
3016.62,558,4230.73,69,0,0.1169,2805.08,1,0
1025.0,331,15852.0,18,1,1.2888,232.4,1,1
7062.88,409,39101.46,45,1,0.4613,5107.81,0,1
3690.1,333,10616.41,63,0,0.2397,3159.28,0,1
6966.39,341,16299.75,35,1,0.195,6151.4,0,1
3848.1,346,36704.12,60,1,0.7949,2012.89,0,1
7295.68,579,14400.03,31,1,0.1645,6575.68,0,0
5217.9,603,18700.97,28,1,0.2987,4282.86,0,0
2943.98,409,44025.02,66,0,1.2462,742.73,1,1
3480.63,775,33265.1,41,0,0.7964,1817.38,0,1
3362.13,501,4273.18,43,0,0.1059,3148.48,0,0
4378.31,758,17547.46,31,1,0.334,3500.94,0,0
3455.5,606,18222.64,35,0,0.4395,2544.37,0,0
4609.48,409,30893.65,53,0,0.5585,3064.8,0,1
3447.75,551,8445.98,63,1,0.2041,3025.45,0,0
6007.63,563,15755.78,24,1,0.2186,5219.84,1,0
3780.23,367,19737.02,39,0,0.4351,2793.37,0,1
3789.22,444,11717.88,64,1,0.2577,3203.32,0,1
5063.15,522,9354.5,64,1,0.154,4595.42,0,0
4521.87,341,28112.07,66,0,0.5181,3116.26,1,1
4703.35,455,37342.88,21,1,0.6616,2836.2,1,1
1844.26,536,32028.83,61,1,1.4472,242.82,0,0
3491.41,446,44764.79,18,1,1.0685,1253.17,1,1
4304.75,337,41777.46,68,0,0.8087,2215.88,1,1
2528.09,522,5128.2,61,1,0.169,2271.68,0,0
2728.37,684,40283.63,57,1,1.2304,714.19,0,0
3973.67,798,40884.09,24,0,0.8574,1929.47,1,1
5549.65,555,16764.14,53,0,0.2517,4711.44,0,0
4914.25,480,14102.55,34,1,0.2391,4209.12,0,1
3911.98,300,22155.36,69,1,0.472,2804.21,1,1
3395.69,353,16434.58,39,1,0.4033,2573.97,0,1
6422.79,491,26058.5,58,1,0.3381,5119.86,0,1
6574.72,378,36059.08,41,1,0.457,4771.77,0,1
4875.63,331,42467.31,66,1,0.7258,2752.26,1,1
2197.44,341,12212.96,24,1,0.4632,1586.79,1,1
3234.99,822,39172.4,56,1,1.0091,1276.37,0,0
2272.5,423,25502.26,28,1,0.9352,997.39,0,1
4163.03,384,9187.68,70,1,0.1839,3703.65,1,1
4036.63,565,18350.47,26,1,0.3788,3119.11,0,0
4077.84,357,41577.08,34,1,0.8497,1998.99,0,1
2864.9,691,37421.75,47,1,1.0885,993.82,0,0
4711.37,849,32120.99,62,1,0.5681,3105.32,0,0
2672.58,671,23306.66,31,1,0.7267,1507.24,0,0
6091.53,539,42563.66,55,0,0.5823,3963.35,0,1
3124.63,306,14589.87,69,0,0.3891,2395.14,1,1
3874.81,594,35854.74,32,1,0.7711,2082.07,0,0
1025.0,471,34942.85,29,1,2.8409,-722.14,0,1
2334.04,480,7052.84,51,1,0.2518,1981.39,0,1
2876.03,474,42922.23,24,1,1.2437,729.92,1,1
3484.01,430,40815.43,27,1,0.9763,1443.24,0,1
6097.32,472,24054.96,37,0,0.3288,4894.57,0,1
2874.49,483,31245.73,68,0,0.9058,1312.21,1,1
4497.89,528,12477.61,65,0,0.2312,3874.01,0,0
3785.02,411,17836.03,28,1,0.3927,2893.22,0,1
3666.23,648,10552.81,19,1,0.2399,3138.59,1,0
5470.89,552,10713.36,37,1,0.1632,4935.22,0,0
4268.05,526,6259.84,53,0,0.1222,3955.06,0,0
1732.1,407,29100.59,48,0,1.4001,277.07,0,1
1025.0,646,15259.07,46,1,1.2406,262.05,0,0
3668.81,488,32730.23,44,0,0.7434,2032.3,0,1
4769.14,639,38920.73,30,0,0.6801,2823.1,0,1
5153.53,826,40964.74,46,1,0.6624,3105.29,0,0
3863.01,398,9989.53,67,0,0.2155,3363.53,1,1
5027.9,498,4078.11,24,0,0.0676,4823.99,1,1
4594.0,708,12515.29,25,1,0.227,3968.24,0,0
4963.14,652,35967.32,20,1,0.6039,3164.78,1,0
3147.72,690,17533.04,19,0,0.4642,2271.07,1,0
5223.92,558,32530.46,55,0,0.5189,3597.4,0,1
2919.78,315,29725.91,26,1,0.8484,1433.49,0,1
2076.16,466,32885.52,22,1,1.32,431.89,1,1
2370.92,717,7058.07,47,1,0.2481,2018.02,0,0
3244.63,573,8367.23,35,0,0.2149,2826.27,0,0
4326.6,511,24722.41,58,1,0.4762,3090.48,0,0
6340.22,480,18232.69,59,1,0.2396,5428.59,0,1
2598.12,514,13045.5,48,1,0.4184,1945.84,0,0
2650.28,353,26405.08,40,1,0.8303,1330.02,0,1
3363.64,624,34501.99,62,0,0.8548,1638.54,0,1
3625.26,636,38177.83,19,1,0.8776,1716.37,1,0
2553.89,388,33972.9,21,1,1.1085,855.24,1,1
4578.49,680,29959.7,28,1,0.5453,3080.5,0,0
2109.93,691,19204.46,65,1,0.7585,1149.71,0,0
4452.86,782,5799.67,43,0,0.1085,4162.87,0,0
3081.11,433,5921.05,33,1,0.1601,2785.06,0,1
4808.18,510,20589.44,50,1,0.3568,3778.71,0,0
3554.71,440,16142.73,27,0,0.3784,2747.57,0,1
3105.99,682,42666.26,29,1,1.1447,972.68,0,0
3870.9,457,8007.17,58,0,0.1724,3470.55,0,1
3125.05,517,11302.25,64,1,0.3014,2559.94,0,0
6431.28,766,8496.33,61,1,0.1101,6006.46,0,0
5780.74,774,20686.44,58,1,0.2982,4746.42,0,0
4652.02,745,15302.52,23,1,0.2741,3886.89,1,0
2497.44,815,9052.78,30,1,0.3021,2044.8,0,0
3578.5,427,9906.3,39,0,0.2307,3083.19,0,1
1901.45,489,19494.9,36,1,0.8544,926.71,0,1
3607.56,650,9445.68,63,1,0.2182,3135.28,0,0
3553.58,384,17752.07,23,1,0.4163,2665.98,1,1
6082.68,636,32791.05,27,1,0.4492,4443.13,0,0
3467.55,604,35652.07,19,1,0.8568,1684.95,1,0
3833.07,740,10250.1,53,0,0.2228,3320.56,0,0
2892.54,459,15568.93,62,1,0.4485,2114.09,0,1
1991.15,589,38646.58,68,1,1.6174,58.82,1,0
5653.43,321,12020.57,51,0,0.1772,5052.4,0,1
3166.1,353,29259.13,28,1,0.7701,1703.14,0,1
4052.99,711,34671.89,70,0,0.7129,2319.4,1,1
3422.82,511,8077.37,45,1,0.1967,3018.96,0,0
4310.89,438,33504.21,32,1,0.6477,2635.68,0,1
3124.98,785,4971.39,40,1,0.1326,2876.41,0,0
6912.73,662,35973.42,55,0,0.4337,5114.06,0,0
3494.0,472,36271.82,61,1,0.8651,1680.41,0,1
3496.48,783,24686.51,20,1,0.5884,2262.16,1,0
3213.94,558,10177.49,27,1,0.2639,2705.06,0,0
4045.2,546,12164.1,61,1,0.2506,3437.0,0,0
3899.02,352,30839.38,63,1,0.6591,2357.05,0,1
2522.29,784,16463.93,32,0,0.5439,1699.1,0,1
1390.72,616,23862.38,44,1,1.4299,197.6,0,0
5049.59,525,19365.36,51,1,0.3196,4081.33,0,0
3521.13,307,23299.64,69,1,0.5514,2356.15,1,1
1447.48,319,41153.01,68,1,2.3692,-610.17,1,1
3751.91,601,41488.39,30,1,0.9215,1677.49,0,0
4675.46,348,19980.96,46,1,0.3561,3676.41,0,1
3299.37,548,14507.16,26,0,0.3664,2574.01,0,0
1739.26,739,19875.75,70,0,0.9523,745.47,1,1
1811.53,353,10839.31,38,1,0.4986,1269.56,0,1
4059.21,528,25655.33,23,0,0.5267,2776.44,1,1
3845.73,835,25561.35,47,1,0.5539,2567.66,0,0
3279.96,379,18079.78,52,0,0.4594,2375.97,0,1
4772.3,743,32630.42,28,1,0.5698,3140.77,0,0
3072.94,695,12350.43,39,1,0.3349,2455.42,0,0
4616.11,780,15670.19,34,0,0.2829,3832.6,0,0
4295.06,472,34462.4,45,0,0.6686,2571.94,0,1
4712.37,806,28150.87,53,0,0.4978,3304.83,0,0
5614.06,571,14083.42,47,0,0.209,4909.89,0,0
3368.57,812,28271.08,38,0,0.6994,1955.01,0,1
3184.89,832,31251.61,39,1,0.8177,1622.31,0,0
3678.12,545,44735.77,25,1,1.0136,1441.33,0,0
5781.71,734,21257.17,54,1,0.3064,4718.85,0,0
4089.33,560,25495.39,26,1,0.5196,2814.56,0,0
2179.73,455,39231.22,46,1,1.4998,218.17,0,1
3049.28,611,29400.88,46,1,0.8035,1579.23,0,0
3596.65,678,17515.54,62,0,0.4058,2720.88,0,0
3648.53,601,22886.93,41,1,0.5227,2504.18,0,0
2551.1,456,14238.1,19,1,0.4651,1839.2,1,1
6461.44,744,42141.83,22,0,0.5435,4354.35,1,1
3550.72,404,22697.3,44,0,0.5327,2415.86,0,1
5771.21,745,21492.16,29,0,0.3103,4696.6,0,0
2168.75,776,42760.26,34,0,1.643,30.74,0,1
3333.66,679,33236.4,48,1,0.8308,1671.84,0,0
5032.35,499,12496.54,24,1,0.2069,4407.52,1,1
5060.59,587,30278.35,18,1,0.4986,3546.67,1,0
1892.56,740,34269.8,52,0,1.509,179.07,0,1
5010.26,539,29115.57,28,1,0.4843,3554.48,0,0
5053.23,840,21960.11,69,1,0.3621,3955.23,1,0
3602.09,677,34578.37,20,0,0.8,1873.17,1,1
3825.15,704,28833.6,37,1,0.6282,2383.47,0,0
4961.16,657,10032.88,58,1,0.1685,4459.51,0,0
6461.87,364,43857.39,37,1,0.5656,4269.0,0,1
4363.21,517,16394.83,38,1,0.3131,3543.47,0,0
4197.59,730,32030.75,54,1,0.6359,2596.06,0,0
1806.83,430,31926.52,56,0,1.4725,210.51,0,1
2554.87,545,17874.85,60,1,0.583,1661.13,0,0
3793.83,384,38465.68,53,0,0.8449,1870.55,0,1
3489.88,385,6182.91,69,1,0.1476,3180.74,1,1
3570.61,757,21440.43,56,0,0.5004,2498.59,0,1
3960.69,437,38963.74,22,1,0.8198,2012.5,1,1
5416.95,709,22832.33,67,1,0.3512,4275.34,1,0
5153.85,604,37857.66,58,0,0.6121,3260.97,0,1
1922.46,639,22837.54,63,0,0.9899,780.59,0,1
4981.46,480,17903.57,43,0,0.2995,4086.28,0,1
3017.19,478,28161.49,54,1,0.7778,1609.11,0,1
2616.02,671,19936.89,43,1,0.6351,1619.17,0,0
1195.13,574,32531.53,61,1,2.2683,-431.45,0,0
3720.76,729,23907.42,65,1,0.5355,2525.39,0,0
4455.37,437,44065.3,39,1,0.8242,2252.11,0,1
4131.12,373,44613.09,30,1,0.8999,1900.47,0,1
1609.62,532,8567.47,47,0,0.4436,1181.25,0,0
4640.0,632,24575.39,64,0,0.4414,3411.23,0,0
3483.67,453,13850.83,37,0,0.3313,2791.12,0,1
2464.53,514,26015.55,68,1,0.8797,1163.75,1,0
4126.96,787,30226.56,21,0,0.6103,2615.63,1,1
5508.41,654,8644.25,27,0,0.1308,5076.2,0,0
3878.55,843,10298.06,24,1,0.2213,3363.64,1,0
4633.43,439,25918.47,52,1,0.4661,3337.51,0,1
5876.72,526,6173.32,29,1,0.0875,5568.06,0,0
3256.02,460,26087.95,64,1,0.6677,1951.62,0,1
5333.44,672,40652.18,50,0,0.6352,3300.84,0,1
4410.6,464,20859.61,63,1,0.3941,3367.62,0,1
4113.41,419,9524.55,32,1,0.193,3637.19,0,1
4351.34,478,8283.03,42,1,0.1586,3937.19,0,1
5167.62,311,31136.92,69,0,0.5021,3610.78,1,1
3948.95,658,33288.6,21,1,0.7025,2284.52,1,0
3866.5,316,24762.81,41,1,0.5337,2628.36,0,1
4111.04,472,23487.58,69,1,0.4761,2936.66,1,1
4144.58,652,39316.95,41,0,0.7905,2178.73,0,1
4590.44,752,23960.55,63,1,0.435,3392.42,0,0
5343.43,778,27124.72,62,0,0.423,3987.19,0,0
4013.39,684,22252.8,60,1,0.4621,2900.75,0,0
4807.56,663,33348.96,26,0,0.5781,3140.11,0,1
2990.59,645,10465.76,35,0,0.2916,2467.31,0,0
3188.12,662,38666.96,27,1,1.0107,1254.77,0,0
5323.53,795,44910.5,46,1,0.703,3078.01,0,0
6183.25,632,25195.54,54,1,0.3396,4923.47,0,0
3609.51,479,40989.7,57,1,0.9463,1560.02,0,1
3718.13,511,36963.78,29,0,0.8285,1869.94,0,1
6915.93,565,21736.38,26,0,0.2619,5829.11,0,0
3487.97,411,6726.7,57,1,0.1607,3151.64,0,1
3609.99,584,44982.26,40,0,1.0384,1360.88,0,1
4537.22,665,13738.42,46,1,0.2523,3850.3,0,0
4545.24,780,35938.53,54,0,0.6589,2748.31,0,1
6169.25,593,28293.24,69,1,0.3822,4754.58,1,0
5242.03,714,32445.32,50,1,0.5158,3619.76,0,0
1744.14,598,43347.04,49,1,2.0711,-423.21,0,0
2222.35,394,17898.1,19,1,0.6711,1327.44,1,1
3558.31,317,43430.61,33,0,1.0171,1386.78,0,1
6354.25,573,22025.16,48,1,0.2889,5252.99,0,0
3665.21,720,32013.27,58,0,0.7279,2064.54,0,1
1844.61,374,41696.13,61,1,1.8837,-240.19,0,1
2338.41,714,42265.33,33,0,1.5062,225.14,0,1
3962.08,369,14055.6,53,1,0.2956,3259.3,0,1
3580.94,635,16290.0,26,1,0.3791,2766.44,0,0
1820.02,431,37459.44,62,1,1.7152,-52.95,0,1
2980.32,698,23171.88,53,0,0.6479,1821.73,0,1
2179.76,811,10861.29,49,1,0.4152,1636.69,0,0
4410.27,524,34984.59,62,1,0.661,2661.04,0,0
4739.68,333,31704.28,27,1,0.5574,3154.46,0,1
4179.1,463,11348.12,30,1,0.2263,3611.7,0,1
1435.16,462,26748.47,63,0,1.5532,97.74,0,1
5158.23,474,19787.13,36,1,0.3197,4168.87,0,1
6577.74,769,24761.65,39,1,0.3137,5339.66,0,0
4359.18,809,21613.25,45,1,0.4132,3278.51,0,0
2613.15,841,25307.76,27,1,0.8071,1347.76,0,0
5346.61,594,27074.96,38,1,0.422,3992.86,0,0
4711.76,653,23424.2,61,1,0.4143,3540.55,0,0
4760.32,737,11655.64,65,1,0.204,4177.54,0,0
4537.1,800,28532.56,69,0,0.5241,3110.47,1,1
3737.04,681,37780.37,60,1,0.8425,1848.02,0,0
5154.57,759,19484.25,57,1,0.315,4180.36,0,0
3847.1,538,17575.86,28,1,0.3807,2968.31,0,0
3675.09,605,28427.95,19,1,0.6446,2253.7,1,0
3676.01,409,38947.95,20,0,0.8829,1728.61,1,1
1025.0,402,33640.58,26,1,2.735,-657.03,0,1
5175.81,593,37920.34,28,1,0.6105,3279.8,0,0
3746.62,356,29365.96,24,0,0.6532,2278.32,1,1
4880.31,389,29767.76,60,1,0.5083,3391.92,0,1
1839.81,544,11465.06,56,1,0.5193,1266.55,0,0
5170.31,595,44720.02,39,1,0.7208,2934.31,0,0
3267.8,803,24620.32,37,0,0.6279,2036.78,0,1
3119.91,803,40237.83,63,1,1.0748,1108.02,0,0
6197.73,676,28295.19,45,1,0.3805,4782.97,0,0
5330.66,376,28372.57,54,1,0.4435,3912.03,0,1
3160.36,332,24850.51,52,0,0.6553,1917.84,0,1
3381.76,625,4164.94,51,1,0.1026,3173.51,0,0
3694.14,303,29761.93,43,1,0.6714,2206.05,0,1
3219.27,510,42571.12,32,1,1.102,1090.71,0,0
6606.93,821,23032.61,70,1,0.2905,5455.3,1,0
3132.32,658,39897.8,40,1,1.0615,1137.43,0,0
3503.78,355,13285.41,66,1,0.316,2839.51,1,1
4425.03,532,9227.31,36,1,0.1738,3963.67,0,0
5799.63,501,16934.89,32,0,0.2433,4952.89,0,0
5670.31,635,35559.75,19,1,0.5226,3892.33,1,0
2765.63,839,31349.59,37,1,0.9446,1198.15,0,0
5211.51,500,21071.89,71,0,0.3369,4157.91,1,0
5701.18,598,23055.07,54,1,0.337,4548.43,0,0
4037.19,647,20753.28,21,1,0.4284,2999.52,1,0
1025.0,820,4046.57,65,1,0.329,822.67,0,0
1025.0,815,22744.25,52,1,1.8491,-112.21,0,0
4274.47,698,19770.05,40,0,0.3854,3285.97,0,0
4704.28,457,42480.8,49,0,0.7525,2580.24,0,1
5245.8,693,44627.09,50,0,0.7089,3014.45,0,1
2379.39,604,27570.68,20,1,0.9656,1000.86,1,0
3484.47,471,31787.1,71,1,0.7602,1895.11,1,1
3457.9,339,15952.22,26,0,0.3844,2660.29,0,1
5479.03,566,42812.7,62,0,0.6512,3338.39,0,1
5262.64,706,5527.05,68,1,0.0875,4986.28,1,0
2532.86,710,41251.07,57,1,1.3572,470.31,0,0
3642.4,352,36905.45,24,1,0.8443,1797.13,1,1
2074.33,330,42352.17,37,1,1.7014,-43.28,0,1
4168.29,445,31985.88,27,1,0.6395,2569.0,0,1
2593.73,322,24824.38,64,1,0.7976,1352.52,0,1
3314.46,523,42507.44,27,1,1.0687,1189.08,0,0
5601.78,577,31792.58,64,1,0.473,4012.15,0,0
3910.35,632,37034.92,30,1,0.7892,2058.61,0,0
4937.86,639,18115.74,30,1,0.3057,4032.07,0,0
2989.31,378,26586.16,46,1,0.7411,1660.0,0,1
4465.77,343,42745.61,59,1,0.7977,2328.49,0,1
2853.34,541,14804.06,67,0,0.4324,2113.13,1,0
1708.14,447,39384.89,29,1,1.9214,-261.11,0,1
6203.71,477,9728.91,40,1,0.1307,5717.27,0,1
3971.4,359,12935.46,44,1,0.2714,3324.63,0,1
3243.91,480,14873.12,67,0,0.3821,2500.26,1,1
4808.23,444,29540.09,31,0,0.512,3331.23,0,1
5106.83,596,32398.28,19,1,0.5287,3486.91,1,0
2752.74,505,40822.06,28,1,1.2358,711.63,0,0
3311.81,708,20071.52,31,1,0.505,2308.23,0,0
1961.03,424,26275.98,24,1,1.1166,647.23,1,1
5288.0,793,41725.83,21,0,0.6576,3201.71,1,1
7060.65,307,30981.84,47,0,0.3657,5511.56,0,1
2736.9,355,38294.85,23,1,1.166,822.16,1,1
4800.98,664,4813.57,50,0,0.0836,4560.3,0,0
4204.35,828,15506.24,32,1,0.3073,3429.04,0,0
3888.02,350,5275.99,40,1,0.1131,3624.22,0,1
4700.26,675,21873.46,47,1,0.3878,3606.58,0,0
1409.02,574,41065.44,54,1,2.4287,-644.25,0,0
3235.15,592,8839.06,47,0,0.2277,2793.2,0,0
2087.78,587,38820.49,23,1,1.5495,146.75,1,0
5585.0,365,14425.91,38,1,0.2152,4863.71,0,1
4203.61,335,7133.24,21,1,0.1414,3846.95,1,1
4326.02,537,4799.35,43,1,0.0925,4086.06,0,0
5651.37,741,10605.29,52,0,0.1564,5121.1,0,0
4850.57,387,23937.22,25,0,0.4112,3653.71,0,1
3853.02,361,16406.98,45,1,0.3549,3032.67,0,1
1025.0,839,11311.39,54,0,0.9196,459.43,0,1
4105.45,478,11915.42,34,1,0.2419,3509.68,0,1
6832.36,619,41306.48,34,0,0.5038,4767.03,0,1
5248.54,591,23441.41,46,0,0.3722,4076.47,0,0
4497.08,353,28338.6,52,0,0.5251,3080.15,0,1
3449.07,534,30996.11,65,1,0.7489,1899.27,0,0
4276.0,546,8444.52,24,1,0.1646,3853.77,1,0
3975.04,516,6187.58,29,0,0.1297,3665.66,0,0
1691.12,710,26592.05,23,0,1.3104,361.52,1,1
2811.9,618,23215.94,52,1,0.688,1651.1,0,0
3811.55,736,38693.44,29,1,0.846,1876.88,0,0
3355.58,305,10392.18,38,0,0.2581,2835.97,0,1
1541.59,710,37000.45,38,1,2.0001,-308.43,0,0
5955.87,728,29988.87,25,0,0.4196,4456.43,0,0
2365.76,788,39645.47,53,1,1.3965,383.49,0,0
2866.84,741,15145.83,40,0,0.4403,2109.55,0,0
2720.64,788,10903.63,42,1,0.334,2175.46,0,0
3165.34,695,8069.02,35,0,0.2124,2761.89,0,0
1025.0,704,31182.3,57,1,2.5351,-534.12,0,0
2378.84,372,10027.26,22,0,0.3513,1877.47,1,1
4941.78,647,39951.28,53,1,0.6737,2944.21,0,0
2724.17,681,6169.46,54,1,0.1887,2415.7,0,0
6278.78,420,28595.42,23,0,0.3795,4849.01,1,1
6337.84,837,31663.3,63,1,0.4163,4754.67,0,0
4093.64,451,19400.99,66,1,0.3949,3123.59,1,1
7029.99,607,6089.84,65,1,0.0722,6725.5,0,0
4377.67,393,12553.72,61,1,0.239,3749.98,0,1
2262.28,628,20117.2,52,0,0.741,1256.42,0,1
3186.09,721,36794.14,65,1,0.9624,1346.39,0,0
3855.48,626,25438.06,32,1,0.5498,2583.58,0,0
2431.71,422,9018.68,52,1,0.3091,1980.78,0,1
1025.0,572,15507.45,49,1,1.2608,249.63,0,0
1206.53,515,39222.57,25,1,2.709,-754.6,0,0
4974.6,706,17487.32,62,1,0.2929,4100.24,0,0
3345.59,327,18458.02,28,1,0.4598,2422.69,0,1
5770.5,831,38821.66,53,1,0.5606,3829.42,0,0
3576.28,764,15298.81,31,1,0.3565,2811.34,0,0
3223.12,781,20747.04,52,1,0.5364,2185.77,0,0
2957.58,394,38591.96,44,0,1.0874,1027.98,0,1
5921.09,643,17531.49,56,1,0.2467,5044.51,0,0
4145.66,628,15377.88,65,1,0.3091,3376.76,0,0
2784.94,682,8792.26,44,1,0.2631,2345.32,0,0
6605.74,588,15394.5,32,1,0.1942,5836.01,0,0
5892.07,718,29969.02,34,0,0.4239,4393.62,0,0
2866.01,695,23421.97,20,1,0.681,1694.91,1,0
2067.16,474,8709.34,28,1,0.3511,1631.7,0,1
3039.41,732,4417.07,54,0,0.1211,2818.55,0,0
1556.93,393,44792.44,42,1,2.3975,-682.69,0,1
4585.64,804,4100.9,26,0,0.0745,4380.6,0,0
5507.35,423,8914.22,43,1,0.1349,5061.64,0,1
5857.4,842,32751.45,63,1,0.466,4219.83,0,0
1025.0,678,22377.59,63,0,1.8193,-93.88,0,1
1988.83,676,12625.27,69,1,0.529,1357.57,1,0
3912.98,762,4852.86,57,1,0.1033,3670.33,0,0
3916.67,738,37732.99,18,0,0.8028,2030.02,1,1
1025.0,822,12440.92,39,1,1.0115,402.95,0,0
5361.14,521,9313.51,18,1,0.1448,4895.46,1,0
4929.24,744,14246.63,64,1,0.2409,4216.91,0,0
4281.84,342,16938.79,46,1,0.3297,3434.9,0,1
1085.94,751,31549.95,58,0,2.4211,-491.56,0,1
1828.9,392,30163.93,34,1,1.3744,320.7,0,1
4079.33,800,8812.27,62,1,0.18,3638.72,0,0
5038.8,519,42541.92,39,0,0.7036,2911.71,0,1
4602.27,504,41637.37,50,1,0.7539,2520.4,0,0
2978.21,514,31596.76,69,1,0.8841,1398.37,1,0
4203.84,420,40848.4,19,0,0.8097,2161.42,1,1
5437.78,697,13662.03,37,1,0.2094,4754.68,0,0
5379.15,499,37884.84,46,1,0.5869,3484.91,0,1
5296.38,406,5984.61,46,1,0.0942,4997.15,0,1
2134.19,835,38631.5,52,1,1.5084,202.62,0,0
4309.79,668,4732.26,71,1,0.0915,4073.17,1,0
6519.37,351,41689.46,20,1,0.5329,4434.9,1,1
4884.11,691,29272.78,23,0,0.4995,3420.47,1,0
2991.23,633,20761.39,26,1,0.5784,1953.16,0,0
4747.49,452,44031.5,42,1,0.7729,2545.91,0,1
1924.41,685,21994.73,34,0,0.9524,824.67,0,1
4077.64,748,40287.15,44,0,0.8233,2063.29,0,1
2394.97,345,27203.18,58,1,0.9465,1034.81,0,1
2125.76,614,24056.32,61,0,0.943,922.94,0,1
3688.67,846,31756.14,47,1,0.7174,2100.86,0,0
2753.07,538,33004.07,71,0,0.999,1102.87,1,1
5372.58,450,6283.9,49,1,0.0975,5058.38,0,1
3699.2,530,21991.57,45,1,0.4954,2599.62,0,0
4226.21,315,26637.24,49,1,0.5252,2894.34,0,1
2972.67,677,34478.87,50,0,0.9666,1248.72,0,1
3094.66,509,22744.48,65,1,0.6125,1957.44,0,0
4464.92,481,38026.16,49,1,0.7097,2563.61,0,1
4591.93,762,4256.13,35,0,0.0772,4379.12,0,0
3314.39,556,21323.69,67,1,0.5361,2248.2,1,0
2114.88,425,31890.26,39,0,1.2566,520.36,0,1
4226.05,393,10675.43,25,0,0.2105,3692.28,0,1
1025.0,670,17911.35,38,0,1.4562,129.43,0,1
4758.8,454,39120.69,45,0,0.6851,2802.76,0,1
